資料版本編號,附屬路線唯一識別代碼,所屬業管機關,營運業者編號,去返程 [0: 去程; 1: 返程; 2: 迴圈; 255: 未知],站牌所屬的站位唯一代碼,站牌所屬的站位代碼,站牌所屬的站名碼,站牌唯一識別代碼,地區既用中之站牌代碼,站牌中文名稱,站牌英文名稱,上下車站別 [0: 可上下車; 1: 可上車; -1: 可下車],路線經過站牌之順序,位置緯度(WGS84),位置經度(WGS84),地理識別碼,市區鄉鎮代碼,市區鄉鎮名稱,站牌位置縣市之代碼,來源端平台資料更新時間(yyyy-MM-dd HH:mm:ss),本平台資料更新時間(yyyy-MM-dd HH:mm:ss),資料代表日期(yyyy-MM-dd)
VersionID,SubrouteUID,Authority,OperatorNo,Direction,StationUID,StationID,StationNameID,StopUID,StopID,StopNameZh,StopNameEn,StopBoarding,StopSequence,PositionLat,PositionLon,Geohash,TownID,TownName,LocationCityCode,SrcUpdateTime,UpdateTime,InfoDate
1613,TPE103310,Taipei,1304,1,TPE56104,56104,,TPE35774,35774,再興中學,Zaixing High School,0,12,24.9888253106036,121.559397779257,wsqqnjhf,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102620,Taipei,0913,1,TPE565,565,,TPE20611,20611,下竹圍,Xiazhuwei,-1,34,25.0982,121.49333,wsqqu8ux,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104710,Taipei,0301,0,TPE20397,20397,,TPE187094,187094,新莊高中,Xinzhuang High School,0,22,25.04801,121.444915628617,wsqq7xc7,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159516,Taipei,0813,1,TPE1000088,1000088,,TPE17623,17623,和平東路四段,Heping Rd.,-1,7,25.0046814962866,121.570509533684,wsqqnruy,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107910,Taipei,0813,1,TPE2538,2538,,TPE57710,57710,興隆國小,Xinglong Elementary School,-1,13,25.0012218102124,121.553328388246,wsqqnp26,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104220,Taipei,0301,0,TPE73617,73617,,TPE182905,182905,行政院新莊聯合辦公大樓(中平路),Xinzhuang Joint Office Tower Executive Yuan(Zhongping Rd.),-1,4,25.056738,121.443864,wsqqe92w,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157695,Taipei,0813,0,TPE1522,1522,,TPE22281,22281,長壽公園,Changshou Park,-1,35,25.05381,121.55985,wsqqw0vj,1,松山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10743,Taipei,0813,1,TPE2458,2458,,TPE15033,15033,景明街口,Jingming St. Entrance,0,3,25.00163127,121.5422579,wsqqjz2m,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107520,Taipei,0813,0,TPE2186,2186,,TPE22270,22270,大安國中,Daan Junior High School,0,24,25.03061531,121.5489397,wsqqmutj,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104140,Taipei,0301,0,TPE3700,3700,,TPE21199,21199,鷺江國小(三民路),Lujiang Elementary School(Sanmin Rd.),-1,7,25.08297224,121.4754744,wsqqsnpw,14,蘆洲區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104420,Taipei,0303,0,TPE1000388,1000388,,TPE36377,36377,捷運芝山站(文林),MRT Zhishan Sta.(Wenlin),0,25,25.1025,121.52067,wsqqv3b8,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157610,Taipei,0303,0,TPE30040,30040,,TPE11143,11143,嶺頭,Lingtou,0,12,25.1020154099508,121.540318712854,wsqqv9wv,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10811,Taipei,0303,1,TPE2351,2351,,TPE12584,12584,懷生國中,Huaisheng Junior High School,0,34,25.039866,121.543583,wsqqmy37,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102820,Taipei,0913,0,TPE6920,6920,,TPE20972,20972,捷運信義安和站(安和),MRT XinYi-AnHe Sta.(AnHe),-1,53,25.03414061,121.5526055,wsqqmvrf,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102780,Taipei,0913,1,TPE1001123,1001123,,TPE35463,35463,懷生國宅,Huaisheng Public Housing Complex,0,15,25.04500785,121.5354657,wsqqmx73,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10712,Taipei,0813,0,TPE12217,12217,,TPE17318,17318,文和橋,Wenhe Bridge,0,9,25.002427887609,121.595112588336,wsqqnzwc,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10334,Taipei,1304,1,TPE2928,2928,,TPE14792,14792,捷運新店區公所站(北新),MRT Hsintien City Hall Statio,-1,26,24.967768,121.541385,wsqqj9px,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104230,Taipei,0301,0,TPE3637,3637,,TPE181383,181383,環河路口,Huanhe Rd. Entrance,0,2,25.05498,121.43703,wsqqe35e,16,泰山區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157610,Taipei,0303,0,TPE55009,55009,,TPE11137,11137,岩山里一,Yenshan Li 1,0,9,25.10344,121.53704,wsqqv9uw,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10421,Taipei,0301,1,TPE3657,3657,,TPE10617,10617,尼加拉瓜公園,Nicaragua Park,0,10,25.08402005,121.4808989,wsqqsq7t,14,蘆洲區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107850,Taipei,0813,0,TPE2264,2264,,TPE38889,38889,捷運忠孝新生站,MRT Zhongxiao Xinsheng,0,26,25.04198981,121.5328758,wsqqmwc8,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157609,Taipei,0303,1,TPE792,792,,TPE11057,11057,教師中心,Teachers Center,0,4,25.149554,121.549422,wsqrjfmd,12,北投區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10283,Taipei,0913,1,TPE30016,30016,,TPE124220,124220,東方之星,Dongfangzhixing,0,62,25.01516972,121.4327722,wsqq73be,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10749,Taipei,0813,0,TPE1001387,1001387,,TPE17933,17933,政大二街,ZhengDa 2rd. St. Entrance,-1,16,24.98614991,121.5846406,wsqqnsx4,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE160377,Taipei,0813,0,TPE2461,2461,,TPE17439,17439,景美女中,Jingmei Girls High School,0,1,24.98033,121.55548,wsqqn59b,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104710,Taipei,0301,1,TPE3545,3545,,TPE22038,22038,建安街口,Jianan St. Entrance,0,30,25.027096,121.428732,wsqq7hj9,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10332,Taipei,1304,1,TPE1165605465,1165605465,,TPE14334,14334,七張(北新路),Qizhang(Beixin Rd.),-1,30,24.970334,121.542265,wsqqjc8q,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155951,Taipei,0301,0,TPE1613,1613,,TPE205733,205733,中華科技大學,China U. of Science &amp;amp; Technology,0,2,25.03352363,121.6111873,wsqqrm4w,9,南港區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102730,Taipei,0913,1,TPE574,574,,TPE20876,20876,士林區行政中心(基河),Shilin Admin. Center,-1,42,25.09264511,121.5204072,wsqqtrbr,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157448,Taipei,0301,1,TPE10414,10414,,TPE21286,21286,華泰飯店,Gloria Hotel,0,18,25.05794,121.52482,wsqqt3et,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102720,Taipei,0913,1,TPE14411,14411,,TPE20708,20708,下過溪,Xiaguoxi,0,16,25.14119677,121.5687846,wsqrn2gd,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159516,Taipei,0813,0,TPE2322,2322,,TPE17575,17575,捷運萬芳社區站,MRT Wanfang Community Sta.,0,37,24.9988589682607,121.56808367448,wsqqnqgh,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104140,Taipei,0301,1,TPE3698,3698,,TPE21317,21317,蘆洲總站,Luzhou Bus Terminal,-1,51,25.089107361013,121.465845849213,wsqqsp2d,14,蘆洲區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10733,Taipei,0813,0,TPE30104,30104,,TPE14535,14535,大坪林,Dapinglin,-1,6,24.98123266,121.5418387,wsqqjg8n,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102620,Taipei,0913,0,TPE1421,1421,,TPE20572,20572,民生重慶路口,Minsheng and Chongqing Intersection,0,34,25.0571504842388,121.51369271164,wsqqt1e8,6,大同區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104170,Taipei,0301,0,TPE3452,3452,,TPE36044,36044,天台廣場,Tiantai Square,0,23,25.061930885,121.496784994,wsqqsdrk,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107850,Taipei,0813,0,TPE2310,2310,,TPE38876,38876,捷運公館站,MRT Gongguan Station,0,14,25.015228,121.534086,wsqqm9fk,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE108240,Taipei,0303,0,TPE854,854,,TPE39128,39128,陽明山國小,Yangmingshan Elementary School,0,16,25.11796,121.55207,wsqqvuxd,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102720,Taipei,0913,1,TPE3953,3953,,TPE20736,20736,士林官邸(中正),Chiang Kai-Shek Shilin Residence,0,44,25.0965,121.53144,wsqqv88m,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE160377,Taipei,0813,0,TPE4712,4712,,TPE17459,17459,文山運動中心(興隆),Wenshan Sports Center(Xinglong),-1,12,24.996475,121.560053,wsqqnnmr,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107240,Taipei,0813,1,TPE6667,6667,,TPE37722,37722,臺大,National Taiwan U.,0,20,25.01800299,121.5337036,wsqqmd6h,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104420,Taipei,0303,1,TPE14615,14615,,TPE36403,36403,磺溪,Huangxi,0,9,25.125905,121.527588,wsqqvqj9,12,北投區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107820,Taipei,0813,0,TPE2464,2464,,TPE38711,38711,景美國中,Jingmei Junior High School,0,9,24.992776404618,121.542708979168,wsqqjvb9,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10142,Taipei,1407,0,TPE56111,56111,,TPE16905,16905,石壁坑,Shibikeng,0,48,25.0028393386766,121.583287778248,wsqqnxwh,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10432,Taipei,0301,1,TPE15105,15105,,TPE10771,10771,東興路,Dongxing Rd.,0,2,25.04641,121.56682,wsqqqrd3,2,信義區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10421,Taipei,0301,0,TPE3685,3685,,TPE10561,10561,樓厝一,LouCuo 1,-1,14,25.089878,121.477423,wsqqsr3p,14,蘆洲區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10722,Taipei,0813,0,TPE4603,4603,,TPE12427,12427,中華南海路口,Zhonghua and Nanhai Intersection,0,16,25.0272364792619,121.506661163485,wsqqkun6,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10251,Taipei,0913,1,TPE16024,16024,,TPE10449,10449,捷運松江南京站,MRT Songjiang Nanjing&amp;nbsp;Sta.,0,6,25.0519697274183,121.532730534574,wsqqt896,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159403,Taipei,0301,1,TPE1322,1322,,TPE10813,10813,美麗華,Miramar,0,23,25.0848172776379,121.558119339359,wsqqwnec,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104220,Taipei,0301,1,TPE1000184,1000184,,TPE29489,29489,民權龍江路口,Minquan and Longjiang Intersection,0,17,25.0623959365736,121.541275218891,wsqqtdrx,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157695,Taipei,0813,0,TPE1000808,1000808,,TPE22250,22250,財政園區,Ministry of Finance Park,0,4,24.99545268,121.5413365,wsqqjwr9,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157610,Taipei,0303,0,TPE1000616,1000616,,TPE11139,11139,芝蘭新村,Zhilan New Village,0,10,25.1069424036663,121.536903542185,wsqqvds6,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104150,Taipei,0301,1,TPE1000150,1000150,,TPE35865,35865,正義重新路口,Zhengyi&amp;amp;Chongxin Intersection,0,11,25.06353227,121.4975969,wsqqsdxv,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE108240,Taipei,0303,1,TPE14417,14417,,TPE39178,39178,陽明山國小,Yangmingshan Elementary School,0,25,25.11785,121.5521,wsqqvuxd,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10792,Taipei,0813,0,TPE2190,2190,,TPE17102,17102,大安森林公園,Daan Park,0,8,25.0257355123764,121.536235879941,wsqqmegc,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10783,Taipei,0813,1,TPE3943,3943,,TPE17680,17680,捷運古亭站(和平),MRT Guting Sta.(Heping),0,22,25.027036,121.524516,wsqqmk53,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE108260,Taipei,0303,0,TPE1000614,1000614,,TPE39129,39129,福音,Fuyin,0,23,25.1140124257428,121.550310398218,wsqqvgy5,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE103310,Taipei,1304,1,TPE4116,4116,,TPE35798,35798,青潭國小,Qingtan Elementary School,-1,38,24.953308,121.553121,wsqmyn87,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104520,Taipei,0301,0,TPE1165604674,1165604674,,TPE193060,193060,三重客運五股站,San Chung Bus Wugu Sta.,0,1,25.090746,121.428434,wsqqeptk,15,五股區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159697,Taipei,0913,0,TPE1000612,1000612,,TPE20812,20812,下竹林,Xiazhulin,0,23,25.1297799480943,121.547624545151,wsqqvysr,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159928,Taipei,0913,1,TPE2771,2771,,TPE10333,10333,泛碟科技,Pandisk Technology Co.,0,32,25.06101,121.62789,wsqqxdnw,11,汐止區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104520,Taipei,0301,0,TPE10615,10615,,TPE36474,36474,穀保中學,Gubao High School,-1,33,25.0720737220282,121.470692510068,wsqqshhr,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10711,Taipei,0813,0,TPE1000764,1000764,,TPE17218,17218,臺灣警察專科學校,Taiwan Police College,0,17,24.9976773266786,121.559454005999,wsqqnnsy,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102750,Taipei,0913,1,TPE14421,14421,,TPE20714,20714,乾坑子,Gankengzi,-1,22,25.14214503,121.5585326,wsqrn0up,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE101320,Taipei,1407,0,TPE2643,2643,,TPE33233,33233,埔墘國小,Puqian Elementary School,0,24,25.01672597,121.4759315,wsqqk60h,1,板橋區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10783,Taipei,0813,1,TPE1546,1546,,TPE17658,17658,南京建國路口,Nanjing &amp;amp; Jianguo Intersection,-1,11,25.0520896887846,121.537271345417,wsqqt8sd,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157448,Taipei,0301,1,TPE1000087,1000087,,TPE21282,21282,臺大醫院,NTU Hospital,0,14,25.041403318287,121.5185552467,wsqqmnxh,5,中正區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE103310,Taipei,1304,1,TPE2938,2938,,TPE35801,35801,郵政橋,Youzheng Bridge,0,40,24.953927,121.557709,wsqmynex,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10742,Taipei,0813,0,TPE36111,36111,,TPE17591,17591,名門社區,Mingmen Community,0,46,25.004782,121.567933,wsqqnrgp,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104730,Taipei,0301,0,TPE3450,3450,,TPE36851,36851,格致中學(三和路),Gezhi High School,0,15,25.07418032,121.4909532,wsqqsse5,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102320,Taipei,0913,1,TPE16016,16016,,TPE125200,125200,延平一站(南京),YanpingStop1(Nanjing),0,3,25.05379973,121.5113,wsqqt0cu,6,大同區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104220,Taipei,0301,1,TPE36074,36074,,TPE182909,182909,泰林仁德路口,Tailin &amp;amp; Rende  Intersection,0,52,25.05719,121.43575,wsqqe3db,16,泰山區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10443,Taipei,0301,1,TPE15070,15070,,TPE10144,10144,蘆洲國小,Luzhou Elementary School,0,36,25.08330021,121.4703582,wsqqsnk0,14,蘆洲區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104160,Taipei,0301,0,TPE10440,10440,,TPE29551,29551,忠孝路,Zhongxiao Rd.,0,26,25.0686265626816,121.482674229705,wsqqs7sg,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10711,Taipei,0813,1,TPE50669,50669,,TPE17301,17301,萬壽橋頭(新光),Wanshou Qiaotou(Xinguang),-1,39,24.9928588203687,121.573803212774,wsqqnmz3,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10743,Taipei,0813,1,TPE1000521,1000521,,TPE15065,15065,萬壽橋頭(木柵),Wanshou Qiaotou（Muzha）,-1,20,24.9913094198003,121.570973024858,wsqqnmt2,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10811,Taipei,0303,1,TPE2172,2172,,TPE12595,12595,黎忠市場,Lizhong Market,0,45,25.01926083,121.5578044,wsqqq4ee,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10744,Taipei,0813,1,TPE57703,57703,,TPE15803,15803,茶推廣中心,Tea Promotion Center,0,2,24.9693274,121.5934956,wsqqnct8,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155951,Taipei,0301,1,TPE829,829,,TPE21919,21919,惠濟宮,Huiji Temple,0,16,25.10182,121.53149,wsqqv98s,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE103260,Taipei,1304,1,TPE2450,2450,,TPE35561,35561,捷運萬隆站,MRT Wanlong,0,12,25.0018621,121.5387951,wsqqjxmy,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102320,Taipei,0913,0,TPE1165603314,1165603314,,TPE29538,29538,中國電視公司,China Television Company,-1,5,25.05684,121.59951,wsqqx16n,9,南港區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10733,Taipei,0813,1,TPE1000551,1000551,,TPE14623,14623,加油站,Gas Sta.,0,26,24.977096,121.548718,wsqqjfvn,6,新店區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157683,Taipei,0301,0,TPE3500,3500,,TPE21340,21340,中和街口,Zhonghe St. Intersection,0,12,25.049077,121.448561,wsqqe8h1,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107240,Taipei,0813,0,TPE477,477,,TPE37704,37704,橋東,Qiaodong,0,38,25.073529,121.66621,wsqw8s6x,11,汐止區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104170,Taipei,0301,1,TPE3456,3456,,TPE36098,36098,菜寮(重新路),Cailiao,-1,22,25.057315,121.48792,wsqqs98c,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107670,Taipei,0813,1,TPE1000207,1000207,,TPE38399,38399,內湖焚化廠(安康),Neihu Incinerator(Ankang),0,18,25.06305438,121.6030952,wsqqx4sd,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159203,Taipei,0303,1,TPE1374,1374,,TPE192757,192757,新壽公園,Xinshou Park,0,24,25.0633783394423,121.530295913433,wsqqt6xs,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107630,Taipei,0813,1,TPE1081,1081,,TPE22565,22565,國防醫學院(網球中心),National Defense Medical Center(Taipei Tennis Center),0,19,25.06819281,121.5957666,wsqqwgx2,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155895,Taipei,0303,0,TPE734,734,,TPE39014,39014,明德新村,Mingde New Village,0,16,25.1199719299295,121.552923408446,wsqqyhbn,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159695,Taipei,0301,0,TPE10479,10479,,TPE36367,36367,碧華寺,Bihua Temple,0,14,25.0833122,121.4875434,wsqqsw28,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE157453,Taipei,0913,0,TPE1000621,1000621,,TPE20809,20809,明德新村,Mingde New Village,0,20,25.1205163883707,121.55309856093,wsqqyj03,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10332,Taipei,1304,1,TPE1942,1942,,TPE14300,14300,金華新生路口,Jinhua and Xinsheng Intersection,0,13,25.03087,121.53346,wsqqms9z,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104410,Taipei,0301,1,TPE14617,14617,,TPE36282,36282,福德廟(行義),Fude Temple(Xingyi),0,11,25.1246,121.52614,wsqqvmu9,12,北投區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104170,Taipei,0301,1,TPE10430,10430,,TPE36112,36112,幸福戲院,Xingfu Theater,0,37,25.0789135,121.4828427,wsqqsmmp,2,三重區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE103310,Taipei,1304,1,TPE56103,56103,,TPE35775,35775,中興公寓,Zhongxing Apartment,0,13,24.9885175064144,121.556489526679,wsqqnj48,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155949,Taipei,0301,0,TPE807,807,,TPE21758,21758,梅林新村,Meilin New Village,0,42,25.097585,121.539849,wsqqv8ys,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159516,Taipei,0813,0,TPE2384,2384,,TPE17521,17521,木柵市場,Muja Market,0,9,24.9879719237069,121.568689314716,wsqqnkgt,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102720,Taipei,0913,1,TPE1000790,1000790,,TPE20702,20702,合誠宮,Hecheng Temple,0,9,25.13093622,121.5743095,wsqqyqzw,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE103260,Taipei,1304,0,TPE1990,1990,,TPE35537,35537,捷運公館站,MRT Gongguan,0,49,25.013993,121.535185,wsqqm9ej,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10811,Taipei,0303,0,TPE6991,6991,,TPE12510,12510,興安華城,Xingan Huacheng Community,0,18,25.055306,121.544225,wsqqtc1v,1,松山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE10431,Taipei,0301,0,TPE8541,8541,,TPE152126,152126,貿商三村,Maoshang Village 3,-1,5,25.0851216204339,121.592340188865,wsqqwysg,10,內湖區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE159516,Taipei,0813,0,TPE2512,2512,,TPE17505,17505,萬壽橋頭(新光),Wanshou Qiaotou(Xinguang),-1,3,24.9935042275141,121.573725603131,wsqqnmzm,8,文山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE107490,Taipei,0813,1,TPE1000449,1000449,,TPE38104,38104,大安健康服務中心,Daan Dist. Health Center,0,15,25.0228925562998,121.543212145552,wsqqmg30,3,大安區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE104720,Taipei,0301,0,TPE1000983,1000983,,TPE148908,148908,捷運頭前庄站,MRT Touqianzhuang,0,13,25.0398077,121.4619991,wsqq7ymg,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155900,Taipei,0303,0,TPE1000264,1000264,,TPE39143,39143,台電台北北區營業處,Taiwan Power Company North Taipei District Office,0,31,25.09069989,121.5273919,wsqqtrte,11,士林區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE102210,Taipei,0913,1,TPE3538,3538,,TPE20099,20099,材試所,Materials Testing Laboratory,0,33,25.039119,121.446484,wsqq7w4x,5,新莊區,NWT,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
1613,TPE155949,Taipei,0301,0,TPE1001024,1001024,,TPE21754,21754,大直加油站,Dazhi Gas Sta.,0,37,25.08399238,121.5501232,wsqqtyqh,4,中山區,TPE,2021-03-02 12:15:49,2021-03-02 23:30:09,2021-03-02
